Media,ABRC-new,Genotype,MRPL,MRVL,MRVA,noLRpMR,Basal,Branched,Apical,Straightness,TRS,LRDpMR,LRDpBZ,Depth,LRL,MRpTRS,aLRL,aLRLpMRL,LRLpMRL,BasalpMRL,BranchedpMRL,ApicalpMRL,PC1,PC2,PC3
0,CS28550,NFC-20,3.51295,3.21514,2.04541,6,0.379724,0.894786,2.23844,0.915225,4.138862,1.707966,6.705515,3.213092,0.625912,0.848771957,0.104318667,0.02969546,0.178172761,10.80926287,25.47107132,63.71966581,2.180986898,-1.841730934,0.466349712
75,CS28550,NFC-20,4.07972,3.7036,-3.7485,12,0.150221,1.797019,2.13248,0.907807,5.20146,2.941378,6.677726,3.695677,1.12174,0.78434132,0.093478333,0.022912929,0.274955144,3.682139951,44.04760621,52.27025384,0.343596161,-1.403032316,-0.660742911
75,CS28550,NFC-20,3.67948,3.24272,-2.9299,10,0.286466,1.447054,1.94596,0.881298,5.089866,2.717775,6.910592,3.238481,1.410386,0.722903118,0.1410386,0.038331123,0.383311229,7.785502299,39.32767674,52.88682096,0.707187425,-0.762670602,-0.032112411
75,CS28550,NFC-20,4.7898,4.27629,-13.0842,24,0.150221,3.253839,1.38574,0.892791,12.041088,5.010647,7.375903,4.165271,7.251288,0.397787974,0.302137,0.063079252,1.513902042,3.136268738,67.93266942,28.93106184,-4.628566052,0.83528374,-0.808985755
75,CS28550,NFC-20,5.071,4.4407,5.59613,30,0.148042,3.420218,1.50274,0.875705,16.612213,5.915993,8.771371,4.419536,11.541213,0.305257343,0.3847071,0.075864149,2.275924472,2.919384737,67.44661802,29.63399724,-6.674309696,1.120761032,0.022079313
125,CS28550,NFC-20,0.433605,0.328161,-40.100899,2,0.130082,0.099421,0.204102,0.75682,0.459005,4.612493,20.116472,0.251014,0.0254,0.944662912,0.0127,0.02928933,0.05857866,30.00011531,22.92893302,47.07095167,4.644978123,3.863662276,-0.430086086
125,CS28550,NFC-20,1.46283,1.33283,-7.74034,4,0.423084,0.533026,0.50672,0.911131,1.847815,2.734426,7.504324,1.320686,0.384985,0.791653926,0.09624625,0.065794556,0.263178223,28.92229446,36.43800031,34.63970523,3.593713446,1.730808043,-0.361693507
125,CS28550,NFC-20,2.12467,1.85735,7.51644,6,0.755992,0.767788,0.60089,0.874183,2.906062,2.823968,7.814657,1.84139,0.781392,0.731116542,0.130232,0.061295166,0.367770995,35.58161973,36.13681183,28.28156843,3.049489128,1.31925826,-0.111943309
125,CS28550,NFC-20,1.93943,1.70137,-15.7086,1,0.397684,0,1.541746,0.877253,2.215375,0.515615,0,1.637826,0.275945,0.875440952,0.275945,0.142281495,0.142281495,20.50519998,0,79.49480002,4.383997064,-0.483701595,2.116389459
0,CS28564,No-0,2.41421,1.97048,22.9058,5,0.117382,0.768691,1.528137,0.816201,2.699775,2.071071,6.504564,1.8151,0.285565,0.894226371,0.057113,0.023657014,0.11828507,4.862128812,31.84027073,63.29760046,3.041176445,-0.31009549,0.322464689
0,CS28564,No-0,3.14443,2.71813,24.399401,7,0.169084,1.340716,1.63463,0.864427,3.478614,2.226159,5.221091,2.475368,0.334184,0.903931853,0.047740571,0.015182584,0.106278085,5.377254383,42.63780717,51.98493845,2.276200599,-0.997265184,-0.455716209
0,CS28564,No-0,2.76545,2.45364,21.358601,11,0.068761,1.456299,1.24039,0.887248,4.095652,3.977653,7.553393,2.285122,1.330202,0.675216058,0.120927455,0.043727948,0.481007431,2.48643078,52.66047117,44.85309805,0.636330411,0.699707086,-0.346811674
0,CS28564,No-0,2.19831,1.9385,25.382099,9,0.133163,0.945217,1.11993,0.881814,3.697968,4.094054,9.521623,1.751375,1.499658,0.594464311,0.166628667,0.07579853,0.682186771,6.057516911,42.99743894,50.94504415,0.985942369,1.453091545,0.705534013
75,CS28564,No-0,2.84218,2.21563,-20.942699,17,0.1016,1.7638,0.97678,0.779553,11.531806,5.981324,9.638282,2.069262,8.689626,0.246464431,0.511154471,0.179845918,3.057380602,3.574720813,62.05799773,34.36728145,-4.444943896,4.640532249,1.691456025
75,CS28564,No-0,2.70504,2.31571,-6.96826,14,0.056061,1.980979,0.668,0.856072,9.033432,5.175524,7.067213,2.298605,6.328392,0.299447652,0.452028,0.167105847,2.339481856,2.072464732,73.2328912,24.69464407,-3.390143027,3.90591285,0.755733062
75,CS28564,No-0,2.92237,2.10512,-34.3652,15,0.102503,1.718267,1.1016,0.720347,10.755905,5.13282,8.729726,1.737685,7.833535,0.271699127,0.522235667,0.178702788,2.680541821,3.507529847,58.79703802,37.69543213,-3.794855016,4.599094365,1.712908964
75,CS28564,No-0,3.27015,2.70042,-30.6852,16,0.133163,1.948667,1.18832,0.825779,11.153734,4.892742,8.210741,2.322318,7.883584,0.29318881,0.492724,0.150673211,2.410771371,4.072076204,59.58952953,36.33839426,-3.900601262,3.44965802,1.237276083
125,CS28564,No-0,1.10415,0.831825,-7.12502,8,0.112121,0.84181,0.150219,0.753362,1.903504,7.245392,9.503332,0.825402,0.799354,0.580061823,0.09991925,0.090494272,0.723954173,10.15450799,76.24054703,13.60494498,0.96964375,5.06415837,-1.519531487
125,CS28564,No-0,0.944313,0.812901,0.90938,2,0.413466,0.328923,0.201924,0.860839,1.013073,2.117942,6.08045,0.812799,0.06876,0.9321273,0.03438,0.03640742,0.07281484,43.78484676,34.83198897,21.38316427,5.122872147,2.045041896,-0.918652817
125,CS28564,No-0,1.46554,1.25808,-11.7683,8,0.0762,1.23078,0.15856,0.858441,2.597801,5.458739,6.499943,1.231636,1.132261,0.564146368,0.141532625,0.096573703,0.772589626,5.199448667,83.98133111,10.81922022,0.523829819,4.109050469,-1.716291815
125,CS28564,No-0,1.42564,1.25561,7.63333,9,0.193582,1.033208,0.19885,0.880734,2.63936,6.312954,8.710735,1.244483,1.21372,0.540146096,0.134857778,0.094594552,0.851350972,13.57860329,72.47327516,13.94812155,0.713552612,3.988899817,-1.127308914
0,CS28568,Nok-1,3.55015,3.29201,5.55604,1,0.524684,0,3.025466,0.927288,3.56285,0.281678,0,3.276544,0.0127,0.996435438,0.0127,0.003577314,0.003577314,14.77920651,0,85.22079349,4.116220534,-3.871046386,1.133493221
0,CS28568,Nok-1,4.32733,3.75877,-6.61905,1,0.056061,0,4.271269,0.868612,4.35273,0.231089,0,3.733716,0.0254,0.994164582,0.0254,0.00586967,0.00586967,1.295510164,0,98.70448984,3.047376731,-4.561696966,1.514939599
0,CS28568,Nok-1,4.88305,4.34325,8.77171,4,0.335087,1.848723,2.69924,0.889454,5.668426,0.81916,2.163656,4.29245,0.785376,0.861447252,0.196344,0.040209295,0.160837182,6.86224798,37.86000553,55.27774649,1.035092503,-3.126476818,0.216592151
0,CS28568,Nok-1,4.50679,4.10242,11.1006,4,0.374463,1.210107,2.92222,0.910275,5.162085,0.88755,3.305493,4.025666,0.655295,0.873056139,0.16382375,0.036350429,0.145401716,8.308862849,26.85075187,64.84038529,1.675859433,-3.293185111,0.745269469
75,CS28568,Nok-1,6.28254,5.43481,-6.72552,23,0.124821,4.027269,2.13045,0.865066,9.482503,3.66094,5.711066,5.397411,3.199963,0.66254026,0.139128826,0.022145315,0.509342241,1.986791966,64.10256043,33.9106476,-3.286674312,-2.015295973,-1.933430368
75,CS28568,Nok-1,6.41788,5.49923,0.397881,28,0.099421,4.124509,2.19395,0.856861,12.032957,4.362812,6.788687,5.499097,5.615077,0.533358509,0.200538464,0.031246839,0.874911497,1.549125256,64.26591024,34.18496451,-4.778895221,-1.582060531,-1.420612194
75,CS28568,Nok-1,4.97174,4.00252,1.82409,26,0.056061,3.336739,1.57894,0.805054,12.833164,5.229558,7.792039,4.000492,7.861424,0.387413424,0.302362462,0.060816226,1.581221866,1.127593157,67.11410894,31.7582979,-4.985334269,1.037086134,-0.459861397
75,CS28568,Nok-1,4.06101,3.55584,-9.69866,16,0.109942,2.927478,1.02359,0.875605,6.652649,3.939907,5.465455,3.505018,2.591639,0.610435031,0.161977438,0.039885998,0.638175971,2.707257554,72.08743638,25.20530607,-1.58176823,0.63358154,-1.838817021
125,CS28568,Nok-1,0.889529,0.777341,-11.4966,5,0.086721,0.698126,0.104682,0.873879,1.088372,5.620952,7.162031,0.761745,0.198843,0.817302356,0.0397686,0.04470748,0.2235374,9.749091935,78.48265768,11.76825039,2.583295544,3.664293546,-2.455596004
125,CS28568,Nok-1,2.25039,1.9628,4.8566,8,0.120463,1.232057,0.89787,0.872204,3.311183,3.554939,6.493206,1.955753,1.060793,0.679633231,0.132599125,0.058922731,0.471381849,5.352983261,54.74859913,39.89841761,1.261314277,1.454398122,-0.515277966
125,CS28568,Nok-1,1.70902,1.41787,9.88799,6,0.346884,0.666186,0.69595,0.829639,2.302093,3.510784,9.006494,1.396808,0.593073,0.742376611,0.0988455,0.057837533,0.347025196,20.29724638,38.98058536,40.72216826,2.809585281,1.855492561,-0.019336295
125,CS28568,Nok-1,2.04103,1.75,13.5283,7,0.189224,0.974976,0.87683,0.85741,3.298112,3.429641,7.179664,1.701445,1.257082,0.618847995,0.179583143,0.087986528,0.615905695,9.271005326,47.7688226,42.96017207,1.402366744,1.777749204,0.341675912
0,CS28573,Nw-0,3.50949,3.20101,8.93703,5,0.335461,2.157879,1.01615,0.912101,4.376327,1.424708,2.31709,3.162149,0.866837,0.801925907,0.1733674,0.049399599,0.246997997,9.558682316,61.48696819,28.95434949,1.275496183,-0.605538685,-1.108347603
0,CS28573,Nw-0,3.41135,3.12772,5.85006,5,0.206282,0.874648,2.33042,0.916857,4.560294,1.465695,5.716586,3.111431,1.148944,0.74805484,0.2297888,0.067360077,0.336800387,6.046931567,25.63935099,68.31371744,1.536140595,-1.51558973,1.329152854
0,CS28573,Nw-0,3.61237,3.29087,1.77604,5,0.275042,1.042828,2.2945,0.911,4.518584,1.384133,4.794654,3.289289,0.906214,0.799447349,0.1812428,0.050172823,0.250864114,7.613893372,28.86824993,63.5178567,1.707726595,-1.776178892,0.737561668
0,CS28573,Nw-0,3.46087,3.16959,9.72758,5,0.218982,0.769065,2.472823,0.915836,4.46087,1.444723,6.501402,3.124018,1,0.775828482,0.2,0.057788937,0.288944687,6.327368552,22.2217246,71.45090685,1.759280702,-1.804224445,1.411645642
75,CS28573,Nw-0,1.56932,1.31586,-12.9528,1,0.117382,0,1.451938,0.838491,1.58202,0.637219,0,1.282378,0.0127,0.991972289,0.0127,0.008092677,0.008092677,7.479800168,0,92.52019983,5.038153193,-0.891178332,0.821670995
75,CS28573,Nw-0,4.96361,4.49537,-9.62244,12,0.081461,2.504389,2.37776,0.905665,9.316129,2.417595,4.791588,4.432123,4.352519,0.532797474,0.362709917,0.073073815,0.876885775,1.641164394,50.45499143,47.90384418,-2.413256635,-1.198413514,0.470968423
75,CS28573,Nw-0,5.23993,4.72611,1.54399,13,0.124821,2.954149,2.16096,0.901941,10.575762,2.480949,4.40059,4.724394,5.335832,0.495465953,0.410448615,0.078330935,1.018302153,2.382111975,56.37764245,41.24024558,-3.154383583,-1.173553956,0.446426964
75,CS28573,Nw-0,4.89034,4.52449,6.46486,11,0.224242,2.545038,2.12106,0.925189,7.404502,2.249332,4.322136,4.495719,2.514162,0.66045495,0.228560182,0.046737074,0.514107813,4.58540715,52.0421484,43.37244445,-1.118932944,-1.87211016,-0.312539487
125,CS28573,Nw-0,2.34237,2.05282,-10.4006,8,0.183963,1.351617,0.80679,0.876386,3.437807,3.415344,5.918836,2.019091,1.095437,0.681355876,0.136929625,0.058457727,0.467661813,7.853712266,57.70296751,34.44332023,1.198967875,1.605656338,-0.912810039
125,CS28573,Nw-0,2.23806,2.00805,2.18858,6,0.140603,1.477707,0.61975,0.897228,2.590205,2.680893,4.060345,2.006585,0.352145,0.86404744,0.058690833,0.026223977,0.15734386,6.282360616,66.02624595,27.69139344,2.236682258,0.889574653,-1.822735034
125,CS28573,Nw-0,1.64154,1.47673,-3.97938,5,0.186142,0.739308,0.71609,0.8996,2.178551,3.04592,6.763081,1.47317,0.537011,0.753500836,0.1074022,0.065427708,0.327138541,11.33947391,45.03746482,43.62306127,2.615147475,1.579332691,-0.343073039
125,CS28573,Nw-0,1.76237,1.6288,3.60442,4,0.280303,0.776507,0.70556,0.92421,2.043575,2.269671,5.151273,1.625578,0.281205,0.862395557,0.07030125,0.039890176,0.159560705,15.90488944,44.0603846,40.03472597,3.3684986,0.747850378,-0.709205508
0,CS28575,Nw-2,3.37979,3.1116,-0.469627,4,0.423084,0.349063,2.607643,0.920649,3.837519,1.183505,11.459251,3.111495,0.457729,0.880722675,0.11443225,0.033857799,0.135431195,12.51805586,10.32794937,77.15399477,2.837432065,-2.178715285,1.474720736
0,CS28575,Nw-2,2.94964,2.78156,0.788424,7,0.106861,0.884268,1.958511,0.943017,3.393767,2.373171,7.916153,2.781296,0.444127,0.869134505,0.063446714,0.021509986,0.1505699,3.62284889,29.97884488,66.39830623,2.190263628,-1.229623312,0.079473643
0,CS28575,Nw-2,3.59622,3.24849,-4.50219,8,0.191403,1.384457,2.02036,0.903307,4.042526,2.224558,5.778439,3.238466,0.446306,0.889597247,0.05578825,0.015513025,0.124104198,5.322338455,38.49756133,56.18010022,1.728185883,-1.513636921,-0.605159339
0,CS28575,Nw-2,2.9322,2.6848,-3.54236,6,0.068761,0.935069,1.92837,0.915626,4.307939,2.046245,6.416639,2.67967,1.375739,0.680650306,0.229289833,0.078197201,0.469183207,2.345031035,31.88967328,65.76529568,1.149243699,-0.381036197,1.081176868
75,CS28575,Nw-2,1.82422,1.56631,-4.2191,16,0.242203,1.472077,0.10994,0.858619,4.647542,8.770872,10.868997,1.562065,2.823322,0.392512859,0.176457625,0.096730452,1.547687231,13.27707184,80.69624278,6.026685378,-1.516796749,5.185216173,-1.465530581
75,CS28575,Nw-2,4.0719,3.67164,10.8029,13,0.171263,2.111067,1.78957,0.901702,5.618,3.192613,6.158023,3.60657,1.5461,0.724795301,0.118930769,0.029207684,0.379699894,4.205972642,51.84476534,43.94926202,-0.135636237,-0.980773856,-0.762233862
75,CS28575,Nw-2,4.39849,4.06806,-5.21067,17,0.150221,2.655889,1.59238,0.924877,6.444403,3.864963,6.40087,4.051249,2.045913,0.6825287,0.120347824,0.027361168,0.465139855,3.4152857,60.38183558,36.20287872,-1.218960241,-0.715771384,-1.547026582
75,CS28575,Nw-2,4.0329,3.62819,7.87394,18,0.0635,2.09491,1.87449,0.899648,8.415924,4.46329,8.592254,3.593983,4.383024,0.479198719,0.243501333,0.060378718,1.086816931,1.574549332,51.94549828,46.47995239,-2.384846863,0.248541966,0.2271626
125,CS28575,Nw-2,1.89261,1.51281,-28.3008,7,0.173442,0.862848,0.85632,0.799325,2.551361,3.698596,8.112668,1.331985,0.658751,0.74180408,0.094107286,0.049723549,0.348064842,9.164170114,45.5903752,45.24545469,2.124013682,2.219820285,-0.688270838
125,CS28575,Nw-2,1.3429,1.09339,-19.9256,5,0.127903,0.615389,0.599608,0.814201,2.073492,3.723285,8.124942,1.027935,0.730592,0.647651402,0.1461184,0.108808102,0.544040509,9.52438752,45.82537791,44.65023457,2.117798971,3.027771591,0.056270275
125,CS28575,Nw-2,1.40024,1.25555,-11.1951,5,0.188321,0.541368,0.670551,0.896668,1.824227,3.570817,9.235862,1.231659,0.423987,0.767579912,0.0847974,0.06055919,0.302795949,13.44919442,38.662515,47.88829058,2.918765076,1.926338379,-0.248746942
125,CS28575,Nw-2,1.78086,1.55897,14.2645,9,0.099421,0.936869,0.74457,0.875403,2.749672,5.053738,9.606465,1.510905,0.968812,0.647662703,0.107645778,0.060445952,0.544013566,5.582752153,52.6076727,41.80957515,1.311339433,2.240732232,-0.326418856
0,CS28578,Nz1,4.96738,4.27903,14.6568,16,0.048621,1.953929,2.96483,0.861426,8.408798,3.221014,8.188629,4.139785,3.441418,0.590736036,0.215088625,0.043300216,0.69280345,0.978805729,39.33520286,59.68599141,-1.771595414,-1.700509208,0.784640269
0,CS28578,Nz1,4.57698,3.95537,14.1705,6,0.091982,1.968278,2.51672,0.864188,5.731932,1.310908,3.04835,3.835014,1.154952,0.798505635,0.192492,0.042056553,0.252339315,2.009665762,43.00385844,54.9864758,0.512086235,-2.272715072,0.194491147
0,CS28578,Nz1,5.0668,4.21916,16.8484,11,0.133163,2.042827,2.89081,0.832707,7.156074,2.170995,5.384695,4.038053,2.089274,0.708041868,0.189934,0.037485987,0.412345859,2.628147943,40.31789295,57.05395911,-0.5680848,-2.225060126,0.474461195
0,CS28578,Nz1,5.25752,4.62028,7.12502,15,0.097242,2.460658,2.69962,0.878794,7.229412,2.853056,6.09593,4.584601,1.971892,0.727240334,0.131459467,0.025004083,0.375061246,1.849579269,46.80263698,51.34778375,-1.139038505,-2.335703928,-0.484065749
75,CS28578,Nz1,5.21724,4.62383,-4.42291,27,0.176524,3.419316,1.6214,0.88626,12.655792,5.17515,7.896316,4.61006,7.438552,0.412241288,0.275501926,0.052806067,1.425763814,3.383474787,65.53879062,31.07773459,-4.953821381,0.200167931,-0.834424062
75,CS28578,Nz1,5.68097,5.1296,-3.84245,28,0.086721,3.781979,1.81227,0.902944,13.534794,4.928736,7.403531,5.118069,7.853824,0.419730806,0.280493714,0.049374264,1.382479401,1.526517479,66.57276838,31.90071414,-5.511694947,-0.442524605,-0.954502168
75,CS28578,Nz1,5.44764,4.77154,-6.89743,27,0.306605,3.332225,1.80881,0.875891,12.187693,4.956275,8.102695,4.737007,6.740053,0.446978768,0.249631593,0.045823805,1.237242733,5.628216989,61.16823065,33.20355236,-4.523088679,-0.271792871,-0.854319803
75,CS28578,Nz1,5.25549,4.4142,-5.46384,27,0.209363,3.139547,1.90658,0.839922,10.887783,5.137485,8.599966,4.394144,5.632293,0.482696064,0.208603444,0.039692482,1.071697025,3.983700854,59.73842591,36.27787323,-3.969982381,-0.067031566,-0.917054623
125,CS28578,Nz1,2.73607,2.44958,12.9499,11,0.293003,1.715557,0.72751,0.895291,4.107452,4.020365,6.411912,2.387278,1.371382,0.666123426,0.124671091,0.045565753,0.501223287,10.70889999,62.70150252,26.58959749,0.666261181,1.23597092,-1.151449115
125,CS28578,Nz1,2.82805,2.44931,-9.90418,12,0.137521,1.753659,0.93687,0.866077,4.729906,4.243207,6.842835,2.412807,1.901856,0.597908288,0.158488,0.056041442,0.672497304,4.862749951,62.00947649,33.12777355,-0.149256797,1.701034426,-0.992834008
125,CS28578,Nz1,3.02307,2.49853,-7.63333,14,0.166003,2.007817,0.84925,0.826488,5.120685,4.631054,6.972747,2.476389,2.097615,0.590364375,0.149829643,0.049562082,0.693869146,5.49120596,66.41649052,28.09230352,-0.518979949,1.932219334,-1.299436111
125,CS28578,Nz1,2.97482,2.57247,-9.13519,13,0.171263,1.854887,0.94867,0.864748,5.086412,4.370012,7.008513,2.539842,2.111592,0.58485628,0.162430154,0.054601675,0.709821771,5.757087824,62.35291547,31.88999671,-0.39248785,1.652593,-1.024122463
0,CS28580,Ob-1,4.0075,3.59223,8.15885,7,0.135342,0.978428,2.89373,0.896377,4.63559,1.746725,7.154333,3.555871,0.62809,0.864506999,0.089727143,0.022389805,0.156728634,3.377217717,24.41492202,72.20786026,1.613215826,-2.55373724,0.69747756
0,CS28580,Ob-1,3.97759,3.66476,3.58876,4,0.209363,0.420905,3.347322,0.921352,4.158472,1.005634,9.503329,3.657574,0.180882,0.956502773,0.0452205,0.011368819,0.045475275,5.263564118,10.58191015,84.15452573,2.611741553,-3.438017343,1.236750974
0,CS28580,Ob-1,2.79468,2.56082,-4.57392,0,0,0,0,0.91632,2.79468,0,0,2.552665,0,1,0,0,0,0,0,0,4.081780352,-0.444086501,-1.824443793
0,CS28580,Ob-1,2.44254,2.2488,1.62728,0,0,0,0,0.920681,2.44254,0,0,2.247893,0,1,0,0,0,0,0,0,4.304892492,-0.274238444,-1.718895536
75,CS28580,Ob-1,3.93784,3.57688,-11.5101,16,0.079282,2.293218,1.56534,0.908336,5.795805,4.063141,6.977096,3.504947,1.857965,0.679429346,0.116122813,0.029488962,0.471823385,2.013337261,58.23542856,39.75123418,-0.827645006,-0.116217178,-1.384148769
75,CS28580,Ob-1,4.75064,4.35627,-0.502582,15,0.193582,2.283598,2.27346,0.916986,6.943692,3.157469,6.568582,4.356102,2.193052,0.684166291,0.146203467,0.030775531,0.461632959,4.074861492,48.06927067,47.85586784,-1.037403038,-1.679146528,-0.585067428
75,CS28580,Ob-1,4.69383,4.17925,-1.22259,16,0.162921,2.568789,1.96212,0.890371,7.248273,3.40873,6.228616,4.178298,2.554443,0.647579085,0.159652688,0.034013308,0.544212935,3.470960815,54.72692876,41.80211043,-1.436930529,-1.038515488,-0.86487931
75,CS28580,Ob-1,4.95219,4.46245,-5.07599,19,0.268505,2.626125,2.05756,0.901106,7.527144,3.836686,7.234995,4.444949,2.574954,0.657910889,0.135523895,0.027366457,0.519962683,5.421944635,53.02956874,41.54848663,-1.656486616,-1.299462484,-1.07749934
125,CS28580,Ob-1,1.36176,1.18942,18.239401,6,0.145863,0.67145,0.544447,0.873443,1.616663,4.406063,8.935884,1.12966,0.254903,0.842327684,0.042483833,0.031197739,0.187186435,10.71135883,49.30751381,39.98112736,3.015156198,1.863770265,-0.80329624
125,CS28580,Ob-1,1.55482,1.41575,9.37706,3,0.607047,0.148042,0.799731,0.910556,1.922747,1.929484,20.264524,1.396832,0.367927,0.808645131,0.122642333,0.078878798,0.236636395,39.04291172,9.521488018,51.43560026,4.286777944,1.237463738,1.612686935
125,CS28580,Ob-1,1.74058,1.35878,13.6429,6,0.402945,0.668365,0.66927,0.780648,1.910941,3.447127,8.977131,1.320442,0.170361,0.910849681,0.0283935,0.016312666,0.097875995,23.15004194,38.39898195,38.45097611,3.716831158,1.461521902,-0.663702603
125,CS28580,Ob-1,1.8246,1.65341,-3.10603,4,0.488763,0.533027,0.80281,0.906177,1.972642,2.192261,7.50431,1.650981,0.148042,0.924952424,0.0370105,0.020284172,0.081136687,26.78740546,29.21336183,43.99923271,4.15268208,0.459171823,-0.497704293
0,CS28583,Old-1,3.90192,3.49363,1.46344,15,0.043361,1.713379,2.14518,0.895362,11.320111,3.844261,8.754631,3.49249,7.418191,0.3446892,0.494546067,0.126744287,1.901164299,1.111273424,43.91117706,54.97754951,-3.572712023,0.865607232,2.250486211
0,CS28583,Old-1,3.80122,3.33034,-2.41334,13,0.066582,1.934168,1.80047,0.876124,7.381963,3.419955,6.721236,3.327386,3.580743,0.514933494,0.275441769,0.072461412,0.941998358,1.75159554,50.88282183,47.36558263,-1.525145297,0.345449495,0.365545779
0,CS28583,Old-1,3.75696,3.38875,4.53095,8,0.056061,1.437059,2.26384,0.901993,7.2987,2.129381,5.566926,3.37816,3.54174,0.514743721,0.4427175,0.11783929,0.942714322,1.492190494,38.25058026,60.25722925,-1.036907176,-0.385845204,1.990646287
0,CS28583,Old-1,3.60365,3.26216,4.70785,9,0.372284,0.977156,2.25421,0.905238,4.775286,2.497468,9.210402,3.251154,1.171636,0.7546459,0.130181778,0.036124978,0.325124804,10.33074799,27.11572988,62.55352212,1.327842421,-1.345850848,0.679574498
75,CS28583,Old-1,4.07844,3.67048,-6.77957,19,0.148042,1.908768,2.02163,0.899972,11.105334,4.658644,9.954065,3.644815,7.026894,0.367250548,0.369836526,0.09068088,1.722936711,3.629868283,46.80142407,49.56870764,-3.611753445,0.843171735,1.194887903
75,CS28583,Old-1,4.45907,3.95371,-2.58579,16,0.178703,2.342367,1.938,0.886667,10.046723,3.588192,6.830698,3.949684,5.587653,0.443833278,0.349228313,0.078318643,1.253098292,4.007629394,52.53039311,43.4619775,-2.929025875,0.052275817,0.562537018
